CMPD_CHEMBLID,MOLREGNO,PARENT_CMPD_CHEMBLID,PARENT_MOLREGNO,MOL_PREF_NAME,COMPOUND_KEY,MOLWEIGHT,ALOGP,PSA,NUM_RO5_VIOLATIONS,CANONICAL_SMILES,ACTIVITY_ID,STANDARD_TYPE,RELATION,STANDARD_VALUE,STANDARD_UNITS,PCHEMBL_VALUE,PUBLISHED_TYPE,PUBLISHED_RELATION,PUBLISHED_VALUE,PUBLISHED_UNITS,ACTIVITY_COMMENT,DATA_VALIDITY_COMMENT,POTENTIAL_DUPLICATE,BAO_ENDPOINT,UO_UNITS,QUDT_UNITS,ASSAY_ID,ASSAY_CHEMBLID,ASSAY_TYPE,DESCRIPTION,ASSAY_SRC_ID,ASSAY_SRC_DESCRIPTION,ASSAY_ORGANISM,ASSAY_STRAIN,ASSAY_TAX_ID,CURATED_BY,BAO_FORMAT,TID,TARGET_CHEMBLID,TARGET_TYPE,PROTEIN_ACCESSION,PREF_NAME,ORGANISM,CONFIDENCE_SCORE,TARGET_MAPPING,APD_NAME,APD_CONFIDENCE,DOC_ID,DOC_CHEMBLID,PUBMED_ID,JOURNAL,YEAR,VOLUME,ISSUE,FIRST_PAGE,CELL_ID,CELL_CHEMBL_ID,CELL_NAME
CHEMBL2346722,1528543,CHEMBL2346722,1528543,,39,330.38,3.47,88.05,0,Cc1csc(NC(=O)c2nn(C)c(c2C)c3ccc(F)cc3)n1,12716475,T1/2,=,2.033,hr,,t1/2,=,122,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL215183,361879,CHEMBL215183,361879,,24,174.26,3.5,28.24,0,Cc1cscc1c2ccccc2,1782092,T1/2,=,1.233,hr,,T1/2,=,74,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,412646,CHEMBL910614,A,Stability in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Intermediate,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,31860,CHEMBL1137358,17125252,J. Med. Chem.,2006,49,24,6987,,,
CHEMBL179704,299460,CHEMBL179704,299460,,11,175.25,2.35,41.13,0,Cc1cscc1c2cccnc2,1782099,T1/2,=,0.5333,hr,,T1/2,=,32,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,412646,CHEMBL910614,A,Stability in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Intermediate,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,31860,CHEMBL1137358,17125252,J. Med. Chem.,2006,49,24,6987,,,
CHEMBL3770307,2072272,CHEMBL3770307,2072272,,25,368.22,3.81,92.32,0,Cc1n[nH]c(C)c1CCn2c(C)nc3c(c(Cl)c(Cl)cc23)[N+](=O)[O-],16487586,T1/2,=,0.1,hr,,t1/2,=,6,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1558387,CHEMBL3772979,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98485,CHEMBL3769365,26771665,J. Med. Chem.,2016,59,3,1140,,,
CHEMBL515548,455789,CHEMBL515548,455789,,8,304.3,2.47,105.72,0,Cc1n[nH]c2c(CO)ccc(Oc3cc(cc(c3)C#N)C#N)c12,2387344,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,495118,CHEMBL1006280,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,45437,CHEMBL1140926,19175319,J. Med. Chem.,2009,52,4,1219,,,
CHEMBL473119,455787,CHEMBL473119,455787,,6,292.27,3.28,85.49,0,Cc1n[nH]c2ccc(F)c(Oc3cc(cc(c3)C#N)C#N)c12,2387342,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,495118,CHEMBL1006280,A,Metabolic stability in human liver microsomes assessed as half life,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,45437,CHEMBL1140926,19175319,J. Med. Chem.,2009,52,4,1219,,,
CHEMBL2031501,1343566,CHEMBL2031501,1343566,,45,477.55,4.28,103.68,0,Cc1nc(C(=O)N2CC(F)CC[C@H]2CNC(=O)c3cccc4occc34)c(s1)c5ccccc5,10895451,T1/2,=,1,hr,,t1/2,=,1,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,818374,CHEMBL2034511,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,62054,CHEMBL2029290,22617492,Bioorg. Med. Chem. Lett.,2012,22,12,3890,,,
CHEMBL2031502,1343567,CHEMBL2031502,1343567,,46,485.6,2.93,129.44,0,Cc1nc(C(=O)N2CC(N)CC[C@H]2CNC(=O)c3cccc4cccnc34)c(s1)c5ccccc5,10895452,T1/2,=,52,hr,,t1/2,=,52,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,818374,CHEMBL2034511,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,62054,CHEMBL2029290,22617492,Bioorg. Med. Chem. Lett.,2012,22,12,3890,,,
CHEMBL2031487,1343552,CHEMBL2031487,1343552,,22,538.58,4.66,103.43,1,Cc1nc(C(=O)N2CCC[C@H]([C@H]2CNC(=O)c3cccc4cccnc34)C(F)(F)F)c(s1)c5ccccc5,10895448,T1/2,=,3,hr,,t1/2,=,3,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,818374,CHEMBL2034511,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,62054,CHEMBL2029290,22617492,Bioorg. Med. Chem. Lett.,2012,22,12,3890,,,
CHEMBL2031481,1343546,CHEMBL2031481,1343546,,7,477.55,4.51,103.68,0,Cc1nc(C(=O)N2CCCCC2CNC(=O)c3cccc4occc34)c(s1)c5ccc(F)cc5,10895445,T1/2,=,1,hr,,t1/2,=,1,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,818374,CHEMBL2034511,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,62054,CHEMBL2029290,22617492,Bioorg. Med. Chem. Lett.,2012,22,12,3890,,,
CHEMBL2346736,1528557,CHEMBL2346736,1528557,,52,328.32,2.92,59.81,0,Cc1nc(C(=O)Nc2ccc(F)cn2)c(C)n1c3ccc(F)cc3,12716464,T1/2,>,5,hr,,t1/2,>,300,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL2346731,1528552,CHEMBL2346731,1528552,,47,328.32,3.3,59.81,0,Cc1nc(C(=O)Nc2cccc(F)n2)c(C)n1c3ccc(F)cc3,12716468,T1/2,=,1.6,hr,,t1/2,=,96,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL2346732,1528553,CHEMBL2346732,1528553,,48,378.32,4.08,59.81,0,Cc1nc(C(=O)Nc2cccc(n2)C(F)(F)F)c(C)n1c3ccc(F)cc3,12716467,T1/2,=,3.267,hr,,t1/2,=,196,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL2346735,1528556,CHEMBL2346735,1528556,,51,344.77,3.05,59.81,0,Cc1nc(C(=O)Nc2ccnc(Cl)c2)c(C)n1c3ccc(F)cc3,12716465,T1/2,=,3.75,hr,,t1/2,=,225,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL2346737,1528558,CHEMBL2346737,1528558,,53,345.76,2.94,72.7,0,Cc1nc(C(=O)Nc2ccnc(Cl)n2)c(C)n1c3ccc(F)cc3,12716463,T1/2,=,4.717,hr,,t1/2,=,283,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL3287912,1758444,CHEMBL3287912,1758444,,5,445.55,5.78,68.65,1,Cc1nc(c(C)c(c2ccc3OCCCc3c2)c1[C@H](OC(C)(C)C)C(=O)O)c4ccccc4,14737967,T1/2,=,0.5333,hr,,t1/2,=,32,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1366294,CHEMBL3297627,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,84000,CHEMBL3286143,24944749,ACS Med. Chem. Lett.,2014,5,6,711,,,
CHEMBL2031483,1343548,CHEMBL2031483,1343548,,9,460.52,4.93,86.36,0,Cc1nc(c2ccccc2)c(s1)C(=O)N3CCCCC3CNc4ccc(cn4)C(F)(F)F,10895446,T1/2,=,3,hr,,t1/2,=,3,hr,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,818374,CHEMBL2034511,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,62054,CHEMBL2029290,22617492,Bioorg. Med. Chem. Lett.,2012,22,12,3890,,,
CHEMBL3421845,1841282,CHEMBL3421845,1841282,,138,310.39,0.93,66.91,0,Cc1nc(c2ccccc2n1)C(C)(C)NC(=O)[C@H]3[C@@H]4CNC[C@H]34,15234150,T1/2,>,2.167,hr,,t1/2,>,130,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1475518,CHEMBL3424544,A,Metabolic stability in pooled human liver microsomes assessed as half life at 0.1 uM at 37 degC in presence of NADPH by LC-MS/MS method,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,91652,CHEMBL3421604,25699156,ACS Med. Chem. Lett.,2015,6,2,110,,,
CHEMBL3287202,1757727,CHEMBL3287202,1757727,,4,531.39,1.05,111.99,1,Cc1nc(ccc1N2CC[C@@H](O)C2=O)N3C=C(Cl)C(=CC3=O)OC4CCN(CC4)c5ncc(Cl)cn5,14732454,T1/2,=,1.617,hr,,t1/2,=,97,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1361890,CHEMBL3293065,A,Half life in human liver microsomes at 50 uM preincubated for 5 mins followed by NADPH addition by LC/MS-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,83918,CHEMBL3286211,24900860,ACS Med. Chem. Lett.,2014,5,5,458,,,
CHEMBL3287201,1757726,CHEMBL3287201,1757726,,3,531.39,1.05,111.99,1,Cc1nc(ccc1N2CC[C@H](O)C2=O)N3C=C(Cl)C(=CC3=O)OC4CCN(CC4)c5ncc(Cl)cn5,14732453,T1/2,=,1.3,hr,,t1/2,=,78,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1361890,CHEMBL3293065,A,Half life in human liver microsomes at 50 uM preincubated for 5 mins followed by NADPH addition by LC/MS-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,83918,CHEMBL3286211,24900860,ACS Med. Chem. Lett.,2014,5,5,458,,,
CHEMBL3287199,1757724,CHEMBL3287199,1757724,,1,531.39,1.05,111.99,1,Cc1nc(ccc1N2CCC(O)C2=O)N3C=C(Cl)C(=CC3=O)OC4CCN(CC4)c5ncc(Cl)cn5,14732451,T1/2,=,1.567,hr,,t1/2,=,94,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1361890,CHEMBL3293065,A,Half life in human liver microsomes at 50 uM preincubated for 5 mins followed by NADPH addition by LC/MS-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,83918,CHEMBL3286211,24900860,ACS Med. Chem. Lett.,2014,5,5,458,,,
CHEMBL3287204,1757729,CHEMBL3287204,1757729,,6,496.95,0.68,111.99,0,Cc1nc(ccc1N2CCC(O)C2=O)N3C=CC(=CC3=O)OC4CCN(CC4)c5ncc(Cl)cn5,14732456,T1/2,=,1.683,hr,,t1/2,=,101,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1361890,CHEMBL3293065,A,Half life in human liver microsomes at 50 uM preincubated for 5 mins followed by NADPH addition by LC/MS-MS analysis,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,83918,CHEMBL3286211,24900860,ACS Med. Chem. Lett.,2014,5,5,458,,,
CHEMBL1222501,688938,CHEMBL1222501,688938,,5j,499.67,4.34,91.2,0,Cc1nc(cs1)c2ccc(cc2)C(N3CCCN(CC3)C4CCC4)c5nnnn5Cc6ccccc6,3424681,T1/2,=,0.1833,hr,,t1/2,=,11,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,651636,CHEMBL1228174,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,52388,CHEMBL1221264,20667729,Bioorg. Med. Chem. Lett.,2010,20,17,5165,,,
CHEMBL2346734,1528555,CHEMBL2346734,1528555,,50,342.34,3.2,59.81,0,Cc1nc(NC(=O)c2nc(C)n(c2C)c3ccc(F)cc3)ccc1F,12716466,T1/2,=,1,hr,,t1/2,=,60,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL2346713,1528534,CHEMBL2346713,1528534,,30,342.34,4.07,59.81,0,Cc1nc(NC(=O)c2nn(C)c(c2C)c3ccc(F)cc3)ccc1F,12716483,T1/2,=,3.55,hr,,t1/2,=,213,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,951517,CHEMBL2350936,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,72774,CHEMBL2346654,23434029,Bioorg. Med. Chem. Lett.,2013,23,7,2134,,,
CHEMBL3771237,2072265,CHEMBL3771237,2072265,,18,,,,,Cc1nc2c(c(Cl)c(Cl)cc2n1Cc3ccc(cc3)B(O)O)[N+](=O)[O-],16487585,T1/2,=,1.2,hr,,t1/2,=,72,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1558387,CHEMBL3772979,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98485,CHEMBL3769365,26771665,J. Med. Chem.,2016,59,3,1140,,,
CHEMBL3770659,2072274,CHEMBL3770659,2072274,,27,402.23,4.85,81.45,0,Cc1nc2c(c(Cl)c(Cl)cc2n1Cc3ccc(cc3)n4cccn4)[N+](=O)[O-],16487587,T1/2,=,0.6333,hr,,t1/2,=,38,min,,,,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1558387,CHEMBL3772979,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,98485,CHEMBL3769365,26771665,J. Med. Chem.,2016,59,3,1140,,,
CHEMBL594983,592788,CHEMBL594983,592788,,6k,464.43,5.62,69.56,1,Cc1nc2c(cccc2n1c3cccc(Oc4cc(F)cc(c4)S(=O)(=O)C)c3)C(F)(F)F,3074708,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL594757,592646,CHEMBL594757,592646,,6a,446.44,5.42,69.56,1,Cc1nc2c(cccc2n1c3cccc(Oc4cccc(c4)S(=O)(=O)C)c3)C(F)(F)F,3090215,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605706,CHEMBL1071236,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49520,CHEMBL1153237,20005711,Bioorg. Med. Chem. Lett.,2010,20,2,521,,,
CHEMBL594757,592646,CHEMBL594757,592646,,6a,446.44,5.42,69.56,1,Cc1nc2c(cccc2n1c3cccc(Oc4cccc(c4)S(=O)(=O)C)c3)C(F)(F)F,3074698,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL596592,592756,CHEMBL596592,592756,,6i,490.49,4.94,89.8,0,Cc1nc2c(cccc2n1c3cccc(Oc4cccc(c4)S(=O)(=O)CCCO)c3)C(F)(F)F,3074706,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL605314,592878,CHEMBL605314,592878,,7a,446.44,4.83,69.05,0,Cc1nc2c(cccn2c1c3cccc(Oc4cccc(c4)S(=O)(=O)C)c3)C(F)(F)F,3090216,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605706,CHEMBL1071236,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49520,CHEMBL1153237,20005711,Bioorg. Med. Chem. Lett.,2010,20,2,521,,,
CHEMBL1755,581850,CHEMBL1755,581850,CONIVAPTAN,YM-087,498.57,5.3,78.09,1,Cc1nc2c(CCN(C(=O)c3ccc(NC(=O)c4ccccc4c5ccccc5)cc3)c6ccccc26)[nH]1,3309548,T1/2,=,0.35,hr,,t1/2,=,21,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,634862,CHEMBL1120494,A,Half life in human liver microsome at 1 uM,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,51364,CHEMBL1155536,20471258,Bioorg. Med. Chem. Lett.,2010,20,12,3742,,,
CHEMBL595455,592910,CHEMBL595455,592910,,6bb,465.32,6.01,69.56,1,Cc1nc2c(Cl)cccc2n1c3cc(Oc4cc(F)cc(c4)S(=O)(=O)C)ccc3Cl,3074725,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL605723,592911,CHEMBL605723,592911,,6cc,501.31,7.94,69.56,2,Cc1nc2c(Cl)cccc2n1c3cc(Oc4cccc(c4)S(=O)(=O)C(F)(F)F)ccc3Cl,3074726,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL606143,592882,CHEMBL606143,592882,,6y,447.33,5.8,69.56,1,Cc1nc2c(Cl)cccc2n1c3cc(Oc4cccc(c4)S(=O)(=O)C)ccc3Cl,3074722,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL596593,592757,CHEMBL596593,592757,,6j,466.86,7.28,69.56,1,Cc1nc2c(Cl)cccc2n1c3cccc(Oc4cccc(c4)S(=O)(=O)C(F)(F)F)c3,3074707,T1/2,=,0.4833,hr,,t1/2,=,29,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL594994,592647,CHEMBL594994,592647,,6b,412.89,5.14,69.56,1,Cc1nc2c(Cl)cccc2n1c3cccc(Oc4cccc(c4)S(=O)(=O)C)c3,3074699,T1/2,=,0.5,hr,,t1/2,=,30,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,605991,CHEMBL1070576,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,49522,CHEMBL1153239,20006495,Bioorg. Med. Chem. Lett.,2010,20,2,526,,,
CHEMBL257636,433561,CHEMBL257636,433561,,21,285.77,3.1,43.84,0,Cc1nc2ccc(c(CN)c2n1C)c3ccccc3Cl,2122537,T1/2,>,3.333,hr,,t1/2,>,200,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,470463,CHEMBL951315,A,Half life in human liver microsome,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000251,102164,CHEMBL613373,SUBCELLULAR,,Liver microsomes,Homo sapiens,2,Subcellular fraction,,,38953,CHEMBL1143921,18346892,Bioorg. Med. Chem. Lett.,2008,18,7,2362,,,
CHEMBL3298218,1762553,CHEMBL3298218,1762553,,22,375.85,4.26,46.4,0,Cc1nc2ccc(Cl)cn2c1C(=O)NCc3ccc(cc3)c4ccccc4,14748561,T1/2,>,2,hr,,t1/2,>,120,min,,,0,BAO_0002115,UO_0000032,http://qudt.org/vocab/unit#Hour,1367423,CHEMBL3300777,A,Half life in human liver microsomes,1,Scientific Literature,Homo sapiens,,9606,Autocuration,BAO_0000019,107510,CHEMBL2367379,TISSUE,,Liver microsome,Homo sapiens,1,Non-molecular,,,84087,CHEMBL3297708,24870926,J. Med. Chem.,2014,57,12,5293,,,
